lab,subid,subid_unique,trial_order,trial_num,trial_type,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,looking_time,missing
babylabbrookes,mb101,babylabbrookes:mb101,2,6,ADS,3,singlescreen,180,5.9137577002053385,3-6 mo,FALSE,M,FALSE,6.008,FALSE
babylabbrookes,mb102,babylabbrookes:mb102,3,6,IDS,1,singlescreen,92,3.02258726899384,3-6 mo,FALSE,F,FALSE,17.607,FALSE
babylabbrookes,mb103,babylabbrookes:mb103,2,6,ADS,3,singlescreen,368,12.09034907597536,12-15 mo,FALSE,F,FALSE,2.576,FALSE
babylabbrookes,mb104,babylabbrookes:mb104,4,6,ADS,1,singlescreen,402,13.207392197125257,12-15 mo,FALSE,F,FALSE,4.104,FALSE
babylabbrookes,mb105,babylabbrookes:mb105,4,6,ADS,1,singlescreen,155,5.092402464065708,3-6 mo,FALSE,M,FALSE,4.655,FALSE
babylabbrookes,mb107,babylabbrookes:mb107,4,6,ADS,1,singlescreen,159,5.223819301848049,3-6 mo,FALSE,F,FALSE,5.608,FALSE
babylabbrookes,mb108,babylabbrookes:mb108,2,6,ADS,3,singlescreen,142,4.6652977412731005,3-6 mo,FALSE,M,FALSE,7.392,FALSE
babylabbrookes,mb14,babylabbrookes:mb14,2,6,ADS,3,singlescreen,406,13.338809034907598,12-15 mo,FALSE,M,FALSE,3.48,FALSE
babylabbrookes,mb15,babylabbrookes:mb15,3,6,IDS,1,singlescreen,445,14.620123203285422,12-15 mo,FALSE,M,FALSE,10.11,FALSE
babylabbrookes,mb16,babylabbrookes:mb16,4,6,ADS,1,singlescreen,140,4.59958932238193,3-6 mo,FALSE,M,FALSE,7.74,FALSE
babylabbrookes,mb18,babylabbrookes:mb18,2,6,ADS,3,singlescreen,392,12.878850102669405,12-15 mo,FALSE,M,FALSE,4.45,FALSE
babylabbrookes,mb20,babylabbrookes:mb20,4,6,ADS,1,singlescreen,424,13.930184804928132,12-15 mo,FALSE,F,FALSE,5.06,FALSE
babylabbrookes,mb23,babylabbrookes:mb23,3,6,IDS,1,singlescreen,106,3.482546201232033,3-6 mo,FALSE,M,FALSE,3.25,FALSE
babylabbrookes,mb28,babylabbrookes:mb28,1,6,IDS,3,singlescreen,395,12.97741273100616,12-15 mo,FALSE,F,FALSE,10.7,FALSE
babylabbrookes,mb30,babylabbrookes:mb30,1,6,IDS,3,singlescreen,105,3.4496919917864477,3-6 mo,FALSE,M,FALSE,15.06,FALSE
babylabbrookes,mb31,babylabbrookes:mb31,2,6,ADS,3,singlescreen,139,4.566735112936345,3-6 mo,FALSE,M,FALSE,16.71,FALSE
babylabbrookes,mb35,babylabbrookes:mb35,1,6,IDS,3,singlescreen,188,6.176591375770021,6-9 mo,FALSE,F,FALSE,5.51,FALSE
babylabbrookes,mb36,babylabbrookes:mb36,3,6,IDS,1,singlescreen,216,7.096509240246407,6-9 mo,FALSE,F,FALSE,3.54,FALSE
babylabbrookes,mb37,babylabbrookes:mb37,1,6,IDS,3,singlescreen,97,3.186858316221766,3-6 mo,FALSE,F,FALSE,17.46,FALSE
babylabbrookes,mb38,babylabbrookes:mb38,2,6,ADS,3,singlescreen,175,5.749486652977413,3-6 mo,FALSE,M,FALSE,8.7,FALSE
babylabbrookes,mb41,babylabbrookes:mb41,3,6,IDS,1,singlescreen,161,5.28952772073922,3-6 mo,FALSE,M,FALSE,2.83,FALSE
babylabbrookes,mb42,babylabbrookes:mb42,2,6,ADS,3,singlescreen,228,7.490759753593429,6-9 mo,FALSE,M,FALSE,6.41,FALSE
babylabbrookes,mb45,babylabbrookes:mb45,1,6,IDS,3,singlescreen,212,6.965092402464066,6-9 mo,FALSE,M,FALSE,12.07,FALSE
babylabbrookes,mb46,babylabbrookes:mb46,1,6,IDS,3,singlescreen,445,14.620123203285422,12-15 mo,FALSE,F,FALSE,6.66,FALSE
babylabbrookes,mb48,babylabbrookes:mb48,4,6,ADS,1,singlescreen,269,8.837782340862423,6-9 mo,FALSE,NA,FALSE,4.85,FALSE
babylabbrookes,mb49,babylabbrookes:mb49,1,6,IDS,3,singlescreen,364,11.958932238193018,9-12 mo,FALSE,F,FALSE,3.77,FALSE
babylabbrookes,mb50,babylabbrookes:mb50,2,6,ADS,3,singlescreen,255,8.37782340862423,6-9 mo,FALSE,F,FALSE,4.74,FALSE
babylabbrookes,mb53,babylabbrookes:mb53,4,6,ADS,1,singlescreen,453,14.882956878850102,12-15 mo,FALSE,F,FALSE,NA,TRUE
babylabbrookes,mb54,babylabbrookes:mb54,1,6,ADS,3,singlescreen,199,6.537987679671458,6-9 mo,FALSE,F,FALSE,3.34,FALSE
babylabbrookes,mb55,babylabbrookes:mb55,2,6,ADS,3,singlescreen,424,13.930184804928132,12-15 mo,FALSE,M,FALSE,2.91,FALSE
babylabbrookes,mb60,babylabbrookes:mb60,3,6,ADS,3,singlescreen,375,12.320328542094456,12-15 mo,FALSE,M,FALSE,3.37,FALSE
babylabbrookes,mb63,babylabbrookes:mb63,2,6,ADS,3,singlescreen,174,5.716632443531828,3-6 mo,FALSE,M,FALSE,5.25,FALSE
babylabbrookes,mb64,babylabbrookes:mb64,3,6,IDS,1,singlescreen,120,3.9425051334702257,3-6 mo,FALSE,M,FALSE,6.49,FALSE
babylabbrookes,mb65,babylabbrookes:mb65,1,6,ADS,1,singlescreen,357,11.728952772073923,9-12 mo,FALSE,M,FALSE,12.89,FALSE
babylabbrookes,mb66,babylabbrookes:mb66,2,6,IDS,3,singlescreen,409,13.437371663244353,12-15 mo,FALSE,F,FALSE,2.1,FALSE
babylabbrookes,mb74,babylabbrookes:mb74,1,6,IDS,3,singlescreen,446,14.652977412731007,12-15 mo,FALSE,F,FALSE,5.89,FALSE
babylabbrookes,mb77,babylabbrookes:mb77,1,6,IDS,3,singlescreen,193,6.3408624229979464,6-9 mo,FALSE,M,FALSE,2.04,FALSE
babylabbrookes,mb78,babylabbrookes:mb78,2,6,ADS,3,singlescreen,234,7.687885010266941,6-9 mo,FALSE,M,FALSE,9.38,FALSE
babylabbrookes,mb79,babylabbrookes:mb79,3,6,IDS,1,singlescreen,218,7.162217659137577,6-9 mo,FALSE,M,FALSE,4.38,FALSE
babylabbrookes,mb80,babylabbrookes:mb80,4,6,ADS,1,singlescreen,270,8.870636550308008,6-9 mo,FALSE,F,FALSE,10.13,FALSE
babylabbrookes,mb81,babylabbrookes:mb81,4,6,ADS,1,singlescreen,229,7.523613963039014,6-9 mo,FALSE,F,FALSE,4.86,FALSE
babylabbrookes,mb84,babylabbrookes:mb84,2,6,ADS,3,singlescreen,422,13.86447638603696,12-15 mo,FALSE,F,FALSE,3.19,FALSE
babylabbrookes,mb88,babylabbrookes:mb88,4,6,ADS,1,singlescreen,381,12.517453798767967,12-15 mo,FALSE,F,FALSE,11.74,FALSE
babylabbrookes,mb90,babylabbrookes:mb90,2,6,ADS,3,singlescreen,262,8.607802874743326,6-9 mo,FALSE,M,FALSE,8.58,FALSE
babylabbrookes,mb92,babylabbrookes:mb92,2,6,ADS,3,singlescreen,108,3.5482546201232035,3-6 mo,FALSE,M,FALSE,3.1,FALSE
babylabbrookes,mb93,babylabbrookes:mb93,4,6,ADS,1,singlescreen,127,4.172484599589322,3-6 mo,FALSE,F,FALSE,17.09,FALSE
babylabbrookes,mb94,babylabbrookes:mb94,3,6,IDS,1,singlescreen,134,4.402464065708419,3-6 mo,FALSE,M,FALSE,15.13,FALSE
babylabbrookes,mb99,babylabbrookes:mb99,3,6,IDS,1,singlescreen,146,4.7967145790554415,3-6 mo,FALSE,F,FALSE,11.53,FALSE
babylabkingswood,mb1255,babylabkingswood:mb1255,2,6,ADS,3,hpp,449,14.751540041067761,12-15 mo,FALSE,M,FALSE,2.368,FALSE
babylabkingswood,mb1882,babylabkingswood:mb1882,4,6,ADS,1,hpp,401,13.174537987679672,12-15 mo,FALSE,M,FALSE,7.815,FALSE
babylabkingswood,mb1920,babylabkingswood:mb1920,1,6,IDS,3,hpp,413,13.568788501026694,12-15 mo,FALSE,M,FALSE,3.771,FALSE
babylabkingswood,mb8156,babylabkingswood:mb8156,1,6,IDS,3,hpp,232,7.62217659137577,6-9 mo,FALSE,F,FALSE,7.441,FALSE
babylabkingswood,mb8168,babylabkingswood:mb8168,1,6,IDS,3,hpp,261,8.574948665297741,6-9 mo,FALSE,M,FALSE,18,FALSE
babylabkingswood,mb8196,babylabkingswood:mb8196,4,6,ADS,1,hpp,274,9.00205338809035,9-12 mo,FALSE,F,FALSE,3.397,FALSE
babylabkingswood,mb8253,babylabkingswood:mb8253,4,6,ADS,1,hpp,193,6.3408624229979464,6-9 mo,FALSE,M,FALSE,6.245,FALSE
babylabkingswood,mb8259,babylabkingswood:mb8259,4,6,ADS,1,hpp,191,6.275154004106776,6-9 mo,FALSE,F,FALSE,4.27,FALSE
babylabkingswood,mb8272,babylabkingswood:mb8272,1,6,IDS,3,hpp,274,9.00205338809035,9-12 mo,FALSE,M,FALSE,8.078,FALSE
babylabkingswood,mb8339,babylabkingswood:mb8339,2,6,ADS,3,hpp,207,6.80082135523614,6-9 mo,FALSE,M,FALSE,3.256,FALSE
babylabkingswood,mb8399,babylabkingswood:mb8399,4,6,ADS,1,hpp,377,12.386036960985626,12-15 mo,FALSE,F,FALSE,NA,TRUE
babylabkingswood,mb8415,babylabkingswood:mb8415,2,6,ADS,3,hpp,250,8.213552361396303,6-9 mo,FALSE,M,FALSE,11.243,FALSE
babylabkingswood,mb8444,babylabkingswood:mb8444,3,6,IDS,1,hpp,229,7.523613963039014,6-9 mo,FALSE,M,FALSE,14.585,FALSE
babylabkingswood,mb8457,babylabkingswood:mb8457,3,6,IDS,1,hpp,246,8.082135523613964,6-9 mo,FALSE,M,FALSE,16.06,FALSE
babylabkingswood,mb8462,babylabkingswood:mb8462,1,6,IDS,3,hpp,205,6.7351129363449695,6-9 mo,FALSE,M,FALSE,NA,TRUE
babylabkingswood,mb8502,babylabkingswood:mb8502,1,6,IDS,3,hpp,402,13.207392197125257,12-15 mo,FALSE,F,FALSE,6.461,FALSE
babylabkingswood,mb8519,babylabkingswood:mb8519,3,6,IDS,3,hpp,261,8.574948665297741,6-9 mo,FALSE,F,FALSE,6.725,FALSE
babylabkingswood,mb8523,babylabkingswood:mb8523,3,6,IDS,1,hpp,204,6.702258726899384,6-9 mo,FALSE,M,FALSE,18,FALSE
babylabkingswood,mb8524,babylabkingswood:mb8524,4,6,ADS,1,hpp,213,6.997946611909651,6-9 mo,FALSE,F,FALSE,7.133,FALSE
babylabkingswood,mb8573,babylabkingswood:mb8573,2,6,ADS,3,hpp,183,6.012320328542095,6-9 mo,FALSE,F,FALSE,3.066,FALSE
babylabkingswood,mb8688,babylabkingswood:mb8688,1,6,IDS,1,hpp,190,6.242299794661191,6-9 mo,FALSE,M,FALSE,7.618,FALSE
babylabkingswood,mb8697,babylabkingswood:mb8697,3,6,IDS,1,hpp,391,12.845995893223819,12-15 mo,FALSE,M,FALSE,11.119,FALSE
babylabkingswood,mb8698,babylabkingswood:mb8698,2,6,ADS,3,hpp,391,12.845995893223819,12-15 mo,FALSE,F,FALSE,5.045,FALSE
babylabkingswood,mb8721,babylabkingswood:mb8721,1,6,IDS,3,hpp,430,14.127310061601642,12-15 mo,FALSE,M,FALSE,NA,TRUE
babylabkingswood,mb8731,babylabkingswood:mb8731,1,6,IDS,3,hpp,401,13.174537987679672,12-15 mo,FALSE,M,FALSE,8.859,FALSE
babylabkingswood,mb8734,babylabkingswood:mb8734,3,6,IDS,1,hpp,449,14.751540041067761,12-15 mo,FALSE,M,FALSE,5.01,FALSE
babylabkingswood,mb8738,babylabkingswood:mb8738,2,6,ADS,3,hpp,226,7.425051334702259,6-9 mo,FALSE,M,FALSE,5.246,FALSE
babylabkingswood,mb8743,babylabkingswood:mb8743,4,6,ADS,1,hpp,397,13.043121149897331,12-15 mo,FALSE,F,FALSE,2.668,FALSE
babylabkingswood,mb8767,babylabkingswood:mb8767,3,6,IDS,1,hpp,372,12.2217659137577,12-15 mo,FALSE,F,FALSE,NA,TRUE
babylabkingswood,mb8783,babylabkingswood:mb8783,3,6,IDS,1,hpp,456,14.981519507186858,12-15 mo,FALSE,M,FALSE,NA,TRUE
babylabkingswood,mb8806,babylabkingswood:mb8806,4,6,ADS,1,hpp,441,14.48870636550308,12-15 mo,FALSE,F,FALSE,4.188,FALSE
babylabkingswood,mb8823,babylabkingswood:mb8823,1,6,IDS,3,hpp,388,12.747433264887064,12-15 mo,FALSE,M,FALSE,18,FALSE
babylabkonstanz,mb01,babylabkonstanz:mb01,3,6,IDS,1,hpp,264,8.673511293634498,6-9 mo,FALSE,M,FALSE,2.64,FALSE
babylabkonstanz,mb02,babylabkonstanz:mb02,1,6,IDS,3,hpp,197,6.4722792607802875,6-9 mo,FALSE,F,FALSE,18,FALSE
babylabkonstanz,mb03,babylabkonstanz:mb03,3,6,IDS,1,hpp,260,8.542094455852157,6-9 mo,FALSE,F,FALSE,11.57,FALSE
babylabkonstanz,mb04,babylabkonstanz:mb04,2,6,ADS,3,hpp,202,6.636550308008213,6-9 mo,FALSE,F,FALSE,5.59,FALSE
babylabkonstanz,mb05,babylabkonstanz:mb05,1,6,IDS,3,hpp,210,6.899383983572895,6-9 mo,FALSE,F,FALSE,16.39,FALSE
babylabkonstanz,mb06,NA,NA,6,NA,NA,hpp,247,8.114989733059549,6-9 mo,FALSE,NA,NA,NA,TRUE
babylabkonstanz,mb08,babylabkonstanz:mb08,2,6,ADS,3,hpp,271,8.903490759753593,6-9 mo,FALSE,M,FALSE,4.1,FALSE
babylabkonstanz,mb09,babylabkonstanz:mb09,1,6,IDS,3,hpp,230,7.5564681724846,6-9 mo,FALSE,M,FALSE,13.37,FALSE
babylabkonstanz,mb10,babylabkonstanz:mb10,1,6,IDS,3,hpp,224,7.359342915811088,6-9 mo,FALSE,M,FALSE,13.59,FALSE
babylabkonstanz,mb11,babylabkonstanz:mb11,4,6,ADS,1,hpp,255,8.37782340862423,6-9 mo,FALSE,M,FALSE,11.65,FALSE
babylabkonstanz,mb12,babylabkonstanz:mb12,3,6,IDS,1,hpp,234,7.687885010266941,6-9 mo,FALSE,F,FALSE,5.32,FALSE
babylabkonstanz,mb13,babylabkonstanz:mb13,4,6,ADS,1,hpp,236,7.753593429158111,6-9 mo,FALSE,M,FALSE,4.07,FALSE
babylabkonstanz,mb14,NA,NA,6,NA,NA,hpp,238,7.819301848049282,6-9 mo,FALSE,NA,NA,NA,TRUE
babylabkonstanz,mb15,babylabkonstanz:mb15,3,6,IDS,1,hpp,208,6.833675564681725,6-9 mo,FALSE,M,FALSE,17.09,FALSE
babylabkonstanz,mb16,babylabkonstanz:mb16,4,6,ADS,1,hpp,252,8.279260780287474,6-9 mo,FALSE,F,FALSE,10.48,FALSE
babylablangessex,mb121502,NA,NA,6,NA,NA,eyetracking,448,14.718685831622176,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablangessex,mb121503,babylablangessex:mb121503,3,6,IDS,1,eyetracking,425,13.963039014373717,12-15 mo,FALSE,M,FALSE,NA,TRUE
babylablangessex,mb121504,NA,NA,6,NA,NA,eyetracking,415,13.634496919917865,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablangessex,mb121505,babylablangessex:mb121505,1,6,IDS,3,eyetracking,406,13.338809034907598,12-15 mo,FALSE,F,FALSE,4.855,FALSE
babylablangessex,mb121506,babylablangessex:mb121506,2,6,ADS,3,eyetracking,395,12.97741273100616,12-15 mo,FALSE,F,FALSE,NA,TRUE
babylablangessex,mb121510,babylablangessex:mb121510,2,6,IDS,3,eyetracking,386,12.681724845995893,12-15 mo,FALSE,F,FALSE,6.197,FALSE
babylablangessex,mb121514,NA,NA,6,NA,NA,eyetracking,368,12.09034907597536,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablangessex,mb6901,babylablangessex:mb6901,1,6,IDS,3,eyetracking,263,8.640657084188911,6-9 mo,FALSE,M,FALSE,15.942,FALSE
babylablangessex,mb6902,babylablangessex:mb6902,2,6,ADS,3,eyetracking,195,6.406570841889117,6-9 mo,FALSE,F,FALSE,4.364,FALSE
babylablangessex,mb6903,babylablangessex:mb6903,3,6,IDS,1,eyetracking,226,7.425051334702259,6-9 mo,FALSE,M,FALSE,2.856,FALSE
babylablangessex,mb6904,babylablangessex:mb6904,4,6,ADS,1,eyetracking,233,7.655030800821355,6-9 mo,FALSE,M,FALSE,3.272,FALSE
babylablangessex,mb6905,babylablangessex:mb6905,1,6,ADS,1,eyetracking,239,7.852156057494867,6-9 mo,FALSE,M,FALSE,6.602,FALSE
babylablangessex,mb6907,babylablangessex:mb6907,3,6,IDS,1,eyetracking,197,6.4722792607802875,6-9 mo,FALSE,M,FALSE,14.514,FALSE
babylablangessex,mb6908,babylablangessex:mb6908,4,6,ADS,1,eyetracking,195,6.406570841889117,6-9 mo,FALSE,F,FALSE,NA,TRUE
babylablangessex,mb6909,babylablangessex:mb6909,1,6,IDS,3,eyetracking,230,7.5564681724846,6-9 mo,FALSE,M,FALSE,5.767,FALSE
babylablangessex,mb6910,babylablangessex:mb6910,2,6,ADS,3,eyetracking,187,6.143737166324435,6-9 mo,FALSE,M,FALSE,NA,TRUE
babylablangessex,mb6911,babylablangessex:mb6911,3,6,IDS,1,eyetracking,203,6.669404517453799,6-9 mo,FALSE,M,FALSE,NA,TRUE
babylablangessex,mb6912,NA,NA,6,NA,NA,eyetracking,226,7.425051334702259,6-9 mo,FALSE,NA,NA,NA,TRUE
babylablangessex,mb6914,babylablangessex:mb6914,2,6,IDS,3,eyetracking,217,7.129363449691992,6-9 mo,FALSE,M,FALSE,NA,TRUE
babylablangessex,mb6915,babylablangessex:mb6915,3,6,ADS,3,eyetracking,217,7.129363449691992,6-9 mo,FALSE,F,FALSE,NA,TRUE
babylablangessex,mb6916,babylablangessex:mb6916,4,6,ADS,1,eyetracking,265,8.706365503080082,6-9 mo,FALSE,M,FALSE,4.619,FALSE
babylablangessex,mb91201,babylablangessex:mb91201,1,6,IDS,3,eyetracking,367,12.057494866529774,12-15 mo,FALSE,F,FALSE,NA,TRUE
babylablangessex,mb91202,babylablangessex:mb91202,2,6,ADS,3,eyetracking,304,9.987679671457906,9-12 mo,FALSE,F,FALSE,5.786,FALSE
babylablangessex,mb91203,babylablangessex:mb91203,1,6,IDS,3,eyetracking,316,10.381930184804927,9-12 mo,FALSE,M,FALSE,11.021,FALSE
babylablangessex,mb91204,NA,NA,6,NA,NA,eyetracking,339,11.137577002053389,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablangessex,mb91205,babylablangessex:mb91205,3,6,ADS,1,eyetracking,275,9.034907597535934,9-12 mo,FALSE,M,FALSE,NA,TRUE
babylablangessex,mb91206,babylablangessex:mb91206,4,6,ADS,1,eyetracking,277,9.100616016427105,9-12 mo,FALSE,F,FALSE,3.891,FALSE
babylableiden,mb01b,babylableiden:mb01b,1,6,IDS,3,hpp,341,11.203285420944558,9-12 mo,FALSE,M,FALSE,9.77,FALSE
babylableiden,mb02b,babylableiden:mb02b,2,6,ADS,3,hpp,320,10.513347022587268,9-12 mo,FALSE,M,FALSE,3.873,FALSE
babylableiden,mb04b,babylableiden:mb04b,4,6,ADS,1,hpp,327,10.743326488706366,9-12 mo,FALSE,F,FALSE,7.52,FALSE
babylableiden,mb05b,babylableiden:mb05b,1,6,IDS,3,hpp,331,10.874743326488707,9-12 mo,FALSE,F,FALSE,10.16,FALSE
babylableiden,mb06b,babylableiden:mb06b,2,6,ADS,3,hpp,359,11.794661190965092,9-12 mo,FALSE,M,FALSE,5.6,FALSE
babylableiden,mb07b,babylableiden:mb07b,3,6,IDS,1,hpp,361,11.860369609856264,9-12 mo,FALSE,M,FALSE,8.44,FALSE
babylableiden,mb08b,babylableiden:mb08b,4,6,ADS,1,hpp,291,9.560574948665298,9-12 mo,FALSE,M,FALSE,11.96,FALSE
babylableiden,mb09b,babylableiden:mb09b,1,6,IDS,3,hpp,322,10.57905544147844,9-12 mo,FALSE,F,FALSE,2.8,FALSE
babylableiden,mb11b,babylableiden:mb11b,3,6,IDS,1,hpp,324,10.64476386036961,9-12 mo,FALSE,M,FALSE,9.72,FALSE
babylableiden,mb12b,babylableiden:mb12b,4,6,ADS,1,hpp,363,11.926078028747433,9-12 mo,FALSE,M,FALSE,3.24,FALSE
babylableiden,mb13b,babylableiden:mb13b,1,6,IDS,3,hpp,279,9.166324435318275,9-12 mo,FALSE,F,FALSE,7.36,FALSE
babylableiden,mb14b,babylableiden:mb14b,2,6,ADS,3,hpp,290,9.527720739219713,9-12 mo,FALSE,M,FALSE,8.96,FALSE
babylableiden,mb15b,NA,NA,6,NA,NA,hpp,284,9.330595482546201,9-12 mo,FALSE,NA,NA,NA,TRUE
babylableiden,mb16b,babylableiden:mb16b,4,6,ADS,1,hpp,276,9.067761806981519,9-12 mo,FALSE,F,FALSE,2,FALSE
babylableiden,mb17b,babylableiden:mb17b,2,6,ADS,3,hpp,322,10.57905544147844,9-12 mo,FALSE,F,FALSE,2.93,FALSE
babylablmu,10,babylablmu:10,2,6,ADS,3,eyetracking,340,11.170431211498974,9-12 mo,FALSE,F,FALSE,NA,TRUE
babylablmu,13,NA,NA,6,NA,NA,eyetracking,348,11.433264887063656,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablmu,14,NA,NA,6,NA,NA,eyetracking,343,11.268993839835728,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablmu,15,babylablmu:15,3,6,IDS,1,eyetracking,351,11.53182751540041,9-12 mo,FALSE,M,FALSE,NA,TRUE
babylablmu,16,NA,NA,6,NA,NA,eyetracking,353,11.597535934291582,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablmu,17,babylablmu:17,1,6,IDS,3,eyetracking,336,11.039014373716633,9-12 mo,FALSE,M,FALSE,5.41,FALSE
babylablmu,18,babylablmu:18,1,6,IDS,3,eyetracking,331,10.874743326488707,9-12 mo,FALSE,F,FALSE,2.54,FALSE
babylablmu,19,NA,NA,6,NA,NA,eyetracking,355,11.663244353182751,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablmu,20,babylablmu:20,4,6,ADS,1,eyetracking,341,11.203285420944558,9-12 mo,FALSE,M,FALSE,3.89,FALSE
babylablmu,22,babylablmu:22,2,6,ADS,3,eyetracking,368,12.09034907597536,12-15 mo,FALSE,F,FALSE,NA,TRUE
babylablmu,23,babylablmu:23,3,6,IDS,1,eyetracking,412,13.535934291581109,12-15 mo,FALSE,F,FALSE,12.31,FALSE
babylablmu,24,NA,NA,6,NA,NA,eyetracking,361,11.860369609856264,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablmu,25,NA,NA,6,NA,NA,eyetracking,418,13.73305954825462,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablmu,26,NA,NA,6,NA,NA,eyetracking,357,11.728952772073923,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablmu,27,NA,NA,6,NA,NA,eyetracking,390,12.813141683778234,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablmu,30,babylablmu:30,1,6,IDS,3,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,FALSE,11.12,FALSE
babylablmu,31,babylablmu:31,1,6,IDS,3,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,FALSE,4.47,FALSE
babylablmu,32,NA,NA,6,NA,NA,eyetracking,416,13.66735112936345,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablmu,33,babylablmu:33,1,6,IDS,3,eyetracking,360,11.827515400410677,9-12 mo,FALSE,F,FALSE,NA,TRUE
babylablmu,34,babylablmu:34,1,6,IDS,3,eyetracking,360,11.827515400410677,9-12 mo,FALSE,M,FALSE,8.63,FALSE
babylablmu,35,babylablmu:35,1,6,IDS,3,eyetracking,391,12.845995893223819,12-15 mo,FALSE,F,FALSE,10.46,FALSE
babylablmu,36,babylablmu:36,1,6,IDS,3,eyetracking,381,12.517453798767967,12-15 mo,FALSE,M,FALSE,7.62,FALSE
babylablmu,37,babylablmu:37,1,6,IDS,3,eyetracking,413,13.568788501026694,12-15 mo,FALSE,M,FALSE,9.11,FALSE
babylablmu,38,babylablmu:38,1,6,IDS,3,eyetracking,433,14.225872689938399,12-15 mo,FALSE,F,FALSE,7.72,FALSE
babylablmu,39,NA,NA,6,NA,NA,eyetracking,442,14.521560574948666,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablmu,40,babylablmu:40,2,6,ADS,3,eyetracking,414,13.60164271047228,12-15 mo,FALSE,F,FALSE,NA,TRUE
babylablmu,41,NA,NA,6,NA,NA,eyetracking,380,12.484599589322382,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablmu,42,babylablmu:42,4,6,ADS,1,eyetracking,411,13.503080082135524,12-15 mo,FALSE,F,FALSE,NA,TRUE
babylablmu,44,NA,NA,6,NA,NA,eyetracking,453,14.882956878850102,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablmu,45,babylablmu:45,3,6,IDS,1,eyetracking,399,13.1088295687885,12-15 mo,FALSE,M,FALSE,6.7,FALSE
babylablmu,46,babylablmu:46,4,6,ADS,1,eyetracking,277,9.100616016427105,9-12 mo,FALSE,F,FALSE,NA,TRUE
babylablmu,47,babylablmu:47,1,6,IDS,3,eyetracking,413,13.568788501026694,12-15 mo,FALSE,M,FALSE,6.98,FALSE
babylablmu,49,babylablmu:49,4,6,ADS,1,eyetracking,263,8.640657084188911,6-9 mo,FALSE,F,FALSE,3.21,FALSE
babylablmu,5,babylablmu:5,1,6,IDS,3,eyetracking,314,10.316221765913758,9-12 mo,FALSE,M,FALSE,NA,TRUE
babylablmu,50,babylablmu:50,2,6,ADS,3,eyetracking,436,14.324435318275153,12-15 mo,FALSE,M,FALSE,2.05,FALSE
babylablmu,51,babylablmu:51,1,6,IDS,3,eyetracking,289,9.494866529774127,9-12 mo,FALSE,F,FALSE,NA,TRUE
babylablmu,52,babylablmu:52,4,6,ADS,1,eyetracking,446,14.652977412731007,12-15 mo,FALSE,M,FALSE,NA,TRUE
babylablmu,54,babylablmu:54,3,6,IDS,1,eyetracking,452,14.850102669404517,12-15 mo,FALSE,M,FALSE,NA,TRUE
babylablmu,56,babylablmu:56,1,6,IDS,3,eyetracking,430,14.127310061601642,12-15 mo,FALSE,F,FALSE,2.47,FALSE
babylablmu,57,NA,NA,6,NA,NA,eyetracking,431,14.160164271047227,12-15 mo,FALSE,NA,NA,NA,TRUE
babylablmu,58,NA,NA,6,NA,NA,eyetracking,286,9.396303901437372,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablmu,59,babylablmu:59,2,6,ADS,3,eyetracking,329,10.809034907597535,9-12 mo,FALSE,F,FALSE,NA,TRUE
babylablmu,6,babylablmu:6,2,6,ADS,3,eyetracking,336,11.039014373716633,9-12 mo,FALSE,M,FALSE,5.08,FALSE
babylablmu,60,babylablmu:60,3,6,IDS,1,eyetracking,313,10.283367556468173,9-12 mo,FALSE,F,FALSE,2.3,FALSE
babylablmu,61,babylablmu:61,1,6,IDS,3,eyetracking,318,10.447638603696099,9-12 mo,FALSE,M,FALSE,NA,TRUE
babylablmu,62,babylablmu:62,2,6,ADS,3,eyetracking,324,10.64476386036961,9-12 mo,FALSE,M,FALSE,NA,TRUE
babylablmu,63,babylablmu:63,3,6,IDS,1,eyetracking,331,10.874743326488707,9-12 mo,FALSE,F,FALSE,2.03,FALSE
babylablmu,65,babylablmu:65,4,6,ADS,1,eyetracking,276,9.067761806981519,9-12 mo,FALSE,M,FALSE,2.1,FALSE
babylablmu,66,NA,NA,6,NA,NA,eyetracking,310,10.184804928131417,9-12 mo,FALSE,NA,NA,NA,TRUE
babylablmu,69,babylablmu:69,3,6,IDS,1,eyetracking,427,14.028747433264886,12-15 mo,FALSE,F,FALSE,NA,TRUE
