lab,subid,trial_type,stimulus,trial_num,looking_time,total_trial_time,trial_error,trial_error_type
purdue-infant-speech,4324,ADS,ADS6,13,5.23,7.23,noerror,NA
purdue-infant-speech,4324,IDS,IDS6,14,15.63,17.83,noerror,NA
purdue-infant-speech,4324,ADS,ADS8,15,3.57,6.83,noerror,NA
purdue-infant-speech,4324,IDS,IDS8,16,4.12,8.4,noerror,NA
purdue-infant-speech,4356,training,train1,-2,19.13,19.13,noerror,NA
purdue-infant-speech,4356,training,train2,-1,10.82,12.82,noerror,NA
purdue-infant-speech,4356,f,IDS1,1,16.56,17.83,noerror,NA
purdue-infant-speech,4356,ADS,ADS1,2,13.14,15.14,noerror,NA
purdue-infant-speech,4356,IDS,IDS2,3,11.77,14.71,noerror,NA
purdue-infant-speech,4356,ADS,ADS2,4,16.17,17.83,noerror,NA
purdue-infant-speech,4356,ADS,ADS3,5,16.2,17.83,noerror,NA
purdue-infant-speech,4356,IDS,IDS3,6,15.8,17.83,noerror,NA
purdue-infant-speech,4356,IDS,IDS4,7,11.42,13.89,noerror,NA
purdue-infant-speech,4356,ADS,ADS4,8,16.14,17.83,noerror,NA
purdue-infant-speech,4356,ADS,ADS5,9,NC,NC,error,fussed
purdue-infant-speech,4356,IDS,IDS5,10,NC,NC,error,fussed
purdue-infant-speech,4356,ADS,ADS6,11,NC,NC,error,fussed
purdue-infant-speech,4356,IDS,IDS6,12,NC,NC,error,fussed
purdue-infant-speech,4356,IDS,IDS7,13,NC,NC,error,fussed
purdue-infant-speech,4356,ADS,ADS7,14,NC,NC,error,fussed
purdue-infant-speech,4356,ADS,ADS8,15,NC,NC,error,fussed
purdue-infant-speech,4356,IDS,IDS8,16,NC,NC,error,fussed
purdue-infant-speech,4277,tra,train1,-2,8.88,13.33,noerror,NA
purdue-infant-speech,4277,tra,train2,-1,7.1,10.52,noerror,NA
purdue-infant-speech,4277,ADS,ADS1,1,10.54,13.46,noerror,NA
purdue-infant-speech,4277,IDS,IDS1,2,11.14,15.62,noerror,NA
purdue-infant-speech,4277,ADS,ADS2,3,3.53,5.53,noerror,NA
purdue-infant-speech,4277,IDS,IDS2,4,17.83,17.83,noerror,NA
purdue-infant-speech,4277,IDS,IDS3,5,11.52,13.52,noerror,NA
purdue-infant-speech,4277,ADS,ADS3,6,5.54,7.54,noerror,NA
purdue-infant-speech,4277,ADS,ADS4,7,3.49,5.49,noerror,NA
purdue-infant-speech,4277,IDS,IDS4,8,2.28,4.28,noerror,NA
purdue-infant-speech,4277,IDS,IDS5,9,4.5,6.51,noerror,NA
purdue-infant-speech,4277,ADS,ADS5,10,NC,NC,error,fussed
purdue-infant-speech,4277,IDS,IDS6,11,NC,NC,error,fussed
purdue-infant-speech,4277,ADS,ADS6,12,NC,NC,error,fussed
purdue-infant-speech,4277,ADS,ADS7,13,NC,NC,error,fussed
purdue-infant-speech,4277,IDS,IDS7,14,NC,NC,error,fussed
purdue-infant-speech,4277,IDS,IDS8,15,NC,NC,error,fussed
purdue-infant-speech,4277,ADS,ADS8,16,NC,NC,error,fussed
purdue-infant-speech,4355,training,train1,-2,7.87,12.82,noerror,NA
purdue-infant-speech,4355,training,train2,-1,17.11,19.13,noerror,NA
purdue-infant-speech,4355,IDS,IDS5,1,4,6,noerror,NA
purdue-infant-speech,4355,ADS,ADS5,2,12.4,17.84,noerror,NA
purdue-infant-speech,4355,ADS,ADS7,3,5.84,8.83,noerror,NA
purdue-infant-speech,4355,IDS,IDS7,4,8.61,12.68,noerror,NA
purdue-infant-speech,4355,ADS,ADS1,5,6.13,8.13,noerror,NA
purdue-infant-speech,4355,IDS,IDS1,6,4.55,8.04,noerror,NA
purdue-infant-speech,4355,ADS,ADS3,7,9.21,12.32,noerror,NA
purdue-infant-speech,4355,IDS,IDS3,8,3.02,5.02,noerror,NA
purdue-infant-speech,4355,ADS,ADS2,9,2.62,5.37,noerror,NA
purdue-infant-speech,4355,IDS,IDS2,10,3.49,6.37,noerror,NA
purdue-infant-speech,4355,IDS,IDS4,11,2.05,4.05,noerror,NA
purdue-infant-speech,4355,ADS,ADS4,12,1.83,3.83,noerror,NA
purdue-infant-speech,4355,IDS,IDS6,13,2.13,4.13,noerror,NA
purdue-infant-speech,4355,ADS,ADS6,14,9.59,12.67,noerror,NA
purdue-infant-speech,4355,IDS,IDS8,15,1.97,3.97,noerror,NA
purdue-infant-speech,4355,ADS,ADS8,16,11.62,17.83,noerror,NA
purdue-infant-speech,4286,training,train1,-2,13.64,17.64,noerror,NA
purdue-infant-speech,4286,training,train2,-1,3.33,6.06,noerror,NA
purdue-infant-speech,4286,ADS,ADS5,1,16.84,17.83,noerror,NA
purdue-infant-speech,4286,IDS,IDS5,2,5.13,8.49,noerror,NA
purdue-infant-speech,4286,IDS,IDS7,3,17.8,17.83,noerror,NA
purdue-infant-speech,4286,ADS,ADS7,4,17.18,17.83,noerror,NA
purdue-infant-speech,4286,IDS,IDS1,5,15.43,17.83,noerror,NA
purdue-infant-speech,4286,ADS,ADS1,6,13.19,15.19,noerror,NA
purdue-infant-speech,4286,IDS,IDS3,7,11.74,17.07,noerror,NA
purdue-infant-speech,4286,ADS,ADS3,8,3.66,5.66,noerror,NA
purdue-infant-speech,4286,IDS,IDS2,9,NC,NC,error,fussed
purdue-infant-speech,4286,ADS,ADS2,10,NC,NC,error,fussed
purdue-infant-speech,4286,ADS,ADS4,11,NC,NC,error,fussed
purdue-infant-speech,4286,IDS,IDS4,12,NC,NC,error,fussed
purdue-infant-speech,4286,ADS,ADS6,13,NC,NC,error,fussed
purdue-infant-speech,4286,IDS,IDS6,14,NC,NC,error,fussed
purdue-infant-speech,4286,ADS,ADS8,15,NC,NC,error,fussed
purdue-infant-speech,4286,IDS,IDS8,16,NC,NC,error,fussed
purdue-infant-speech,4302,training,train1,-2,13.47,15.47,noerror,NA
purdue-infant-speech,4302,training,train2,-1,14.74,18.15,noerror,NA
purdue-infant-speech,4302,IDS,IDS 5,1,15.99,17.83,noerror,NA
purdue-infant-speech,4302,ADS,ADS5,2,6.66,9.36,noerror,NA
purdue-infant-speech,4302,ADS,ADS7,3,2.23,4.23,noerror,NA
purdue-infant-speech,4302,IDS,IDS7,4,8.36,10.36,noerror,NA
purdue-infant-speech,4302,ADS,ADS1,5,16.49,17.83,noerror,NA
purdue-infant-speech,4302,IDS,IDS1,6,16.67,17.83,noerror,NA
purdue-infant-speech,4302,ADS,ADS3,7,10.57,16.03,noerror,NA
purdue-infant-speech,4302,IDS,IDS3,8,1.29,3.29,noerror,NA
purdue-infant-speech,4302,ADS,ADS2,9,9.65,11.65,noerror,NA
purdue-infant-speech,4302,IDS,IDS2,10,7.27,9.27,noerror,NA
purdue-infant-speech,4302,IDS,IDS4,11,17.83,17.83,noerror,NA
purdue-infant-speech,4302,ADS,ADS4,12,9.45,14.35,noerror,NA
purdue-infant-speech,4302,IDS,IDS6,13,7.52,10.97,noerror,NA
purdue-infant-speech,4302,ADS,ADS6,14,3.05,5.05,noerror,NA
purdue-infant-speech,4302,IDS,IDS8,15,4.08,6.08,noerror,NA
purdue-infant-speech,4302,ADS,ADS8,16,2,5.53,noerror,NA
